id,site_id,site_type,serial_number,lat,lng,isinside,city,town,road,address,addressAmenity,nominatimOSMdata,fixdate,Pipe_diameter,wav_data,error_code,leak_result,date,time,ai_result,leakreason,leakmanage,created,dip,env,pvc,tfc,fft_peak,memo
270276,AI_Luna,mobile,ITRI0001002,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-02T150957,OK,UK,2024-08-02,15:09:57.000000,86.00000,,,2024-08-02 07:10:08.917310,14.00000,1.00000,72.00000,14.00000,"[{""data"":""124.8911"",""hz"":""516.1290""},{""data"":""55.5306"",""hz"":""172.6619""},{""data"":""39.6200"",""hz"":""103.2258""}]",
270318,AI_Cici,mobile,ITRI0002002,24.9056610000,121.2799900000,0,桃園市,大溪區,公園五街,仁愛里公園五街25號號,"","{""place_id"":200957711,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":11190143660,""lat"":""24.9055681"",""lon"":""121.2800618"",""category"":""place"",""type"":""house"",""place_rank"":30,""importance"":9.99999999995449e-06,""addresstype"":""place"",""name"":"""",""display_name"":""25號, 公園五街, 仁愛里, 大溪區, 桃園市, 33545, 臺灣"",""address"":{""house_number"":""25號"",""road"":""公園五街"",""suburb"":""仁愛里"",""town"":""大溪區"",""city"":""桃園市"",""ISO3166-2-lvl4"":""TW-TAO"",""postcode"":""33545"",""country"":""臺灣"",""country_code"":""tw""},""boundingbox"":[""24.9055181"",""24.9056181"",""121.2800118"",""121.2801118""]}",0000-00-00,,2024-08-05T090851,OK,UK,2024-08-05,09:08:51.000000,75.00000,,,2024-08-05 01:09:01.390079,12.00000,4.00000,63.00000,22.00000,"[{""data"":""63.9039"",""hz"":""505.2632""},{""data"":""9.8922"",""hz"":""175.1825""},{""data"":""0.4758"",""hz"":""104.3478""}]",
270324,AI_Cici,mobile,ITRI0002002,24.9056880000,121.2799750000,0,桃園市,大溪區,公園五街,仁愛里公園五街25號號,"","{""place_id"":200957711,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":11190143660,""lat"":""24.9055681"",""lon"":""121.2800618"",""category"":""place"",""type"":""house"",""place_rank"":30,""importance"":9.99999999995449e-06,""addresstype"":""place"",""name"":"""",""display_name"":""25號, 公園五街, 仁愛里, 大溪區, 桃園市, 33545, 臺灣"",""address"":{""house_number"":""25號"",""road"":""公園五街"",""suburb"":""仁愛里"",""town"":""大溪區"",""city"":""桃園市"",""ISO3166-2-lvl4"":""TW-TAO"",""postcode"":""33545"",""country"":""臺灣"",""country_code"":""tw""},""boundingbox"":[""24.9055181"",""24.9056181"",""121.2800118"",""121.2801118""]}",2024-08-03,80,2024-08-05T091124,OK,UK,2024-08-05,09:11:24.000000,72.00000,荷重振動,漏水案件,2024-08-05 01:11:33.319039,11.00000,5.00000,61.00000,24.00000,"[{""data"":""60.7178"",""hz"":""505.2632""},{""data"":""10.3003"",""hz"":""175.1825""},{""data"":""3.7395"",""hz"":""105.0328""}]",211300173
270352,ITRI_AI01,mobile,ITRI0003003,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-05T101911,OK,UK,2024-08-05,10:19:11.000000,81.00000,,,2024-08-05 02:19:21.921400,9.00000,1.00000,72.00000,17.00000,"[{""data"":""37.2193"",""hz"":""545.4545""},{""data"":""13.3006"",""hz"":""182.5095""},{""data"":""4.5965"",""hz"":""111.8881""}]",
270368,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-05T102528,OK,UK,2024-08-05,10:25:28.000000,87.00000,,,2024-08-05 02:25:46.830530,5.00000,0.00000,82.00000,13.00000,"[{""data"":""16.0357"",""hz"":""585.3659""},{""data"":""1.8418"",""hz"":""206.8966""},{""data"":""1.4173"",""hz"":""122.4490""},{""data"":""0.5717"",""hz"":""101.6949""}]",
270370,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-05T102625,OK,UK,2024-08-05,10:26:25.000000,73.00000,,,2024-08-05 02:26:37.150028,11.00000,4.00000,62.00000,23.00000,"[{""data"":""50.6079"",""hz"":""558.1395""},{""data"":""17.5646"",""hz"":""187.5000""},{""data"":""13.7487"",""hz"":""112.6761""}]",
270401,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-05T105833,OK,UK,2024-08-05,10:58:33.000000,83.00000,,,2024-08-05 02:58:47.165413,12.00000,1.00000,71.00000,16.00000,"[{""data"":""219.4658"",""hz"":""623.3766""},{""data"":""21.4351"",""hz"":""218.1818""},{""data"":""0.1545"",""hz"":""177.7778""},{""data"":""16.8652"",""hz"":""137.1429""},{""data"":""14.5549"",""hz"":""113.2075""}]",
270402,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-05T105840,OK,UK,2024-08-05,10:58:40.000000,83.00000,,,2024-08-05 02:58:51.788296,12.00000,1.00000,71.00000,16.00000,"[{""data"":""225.4464"",""hz"":""623.3766""},{""data"":""26.3381"",""hz"":""218.1818""},{""data"":""15.1276"",""hz"":""135.9773""},{""data"":""9.7909"",""hz"":""112.4122""}]",
270403,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-05T105847,OK,UK,2024-08-05,10:58:47.000000,83.00000,,,2024-08-05 02:58:56.230927,12.00000,1.00000,71.00000,16.00000,"[{""data"":""223.3326"",""hz"":""615.3846""},{""data"":""15.4344"",""hz"":""215.2466""},{""data"":""2.2180"",""hz"":""177.7778""},{""data"":""20.5758"",""hz"":""137.9310""},{""data"":""28.1642"",""hz"":""111.8881""}]",
270404,ITRI_AI01,mobile,ITRI0003003,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-05T110722,OK,UK,2024-08-05,11:07:22.000000,85.00000,,,2024-08-05 03:07:29.965650,0.00000,0.00000,85.00000,15.00000,"[{""data"":""0.2972"",""hz"":""9,600.0000""},{""data"":""0.8687"",""hz"":""6,000.0000""},{""data"":""0.0490"",""hz"":""147.2393""},{""data"":""0.0779"",""hz"":""142.8571""}]",
270408,ITRI_AI01,mobile,ITRI0003003,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-05T111354,OK,UK,2024-08-05,11:13:54.000000,77.00000,,,2024-08-05 03:14:04.877115,12.00000,3.00000,65.00000,20.00000,"[{""data"":""131.2195"",""hz"":""527.4725""},{""data"":""31.2143"",""hz"":""177.7778""},{""data"":""26.4655"",""hz"":""104.3478""}]",
270409,ITRI_AI01,mobile,ITRI0003003,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-05T111402,OK,UK,2024-08-05,11:14:02.000000,79.00000,,,2024-08-05 03:14:11.579390,12.00000,2.00000,67.00000,19.00000,"[{""data"":""131.4431"",""hz"":""533.3333""},{""data"":""28.3370"",""hz"":""179.7753""},{""data"":""22.1239"",""hz"":""105.0328""}]",
270410,ITRI_AI01,mobile,ITRI0003003,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-05T111407,OK,UK,2024-08-05,11:14:07.000000,81.00000,,,2024-08-05 03:14:18.402505,13.00000,1.00000,68.00000,17.00000,"[{""data"":""120.5594"",""hz"":""527.4725""},{""data"":""24.1534"",""hz"":""179.1045""},{""data"":""19.6881"",""hz"":""104.8035""}]",
270411,ITRI_AI01,mobile,ITRI0003003,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-05T111441,OK,UK,2024-08-05,11:14:41.000000,77.00000,,,2024-08-05 03:14:50.069491,12.00000,3.00000,65.00000,20.00000,"[{""data"":""153.4432"",""hz"":""516.1290""},{""data"":""45.5340"",""hz"":""174.5455""},{""data"":""35.5198"",""hz"":""103.8961""}]",
270412,ITRI_AI01,mobile,ITRI0003003,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-05T111451,OK,UK,2024-08-05,11:14:51.000000,80.00000,,,2024-08-05 03:15:01.050623,12.00000,2.00000,68.00000,18.00000,"[{""data"":""106.0783"",""hz"":""564.7059""},{""data"":""15.4487"",""hz"":""191.2351""},{""data"":""0.4703"",""hz"":""123.7113""},{""data"":""26.0088"",""hz"":""102.7837""}]",
270415,ITRI_AI01,mobile,ITRI0003003,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-05T111623,OK,UK,2024-08-05,11:16:23.000000,81.00000,,,2024-08-05 03:16:31.937161,13.00000,1.00000,68.00000,17.00000,"[{""data"":""110.5341"",""hz"":""539.3258""},{""data"":""17.3749"",""hz"":""178.4387""},{""data"":""18.0719"",""hz"":""103.6717""}]",
270416,ITRI_AI01,mobile,ITRI0003003,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-05T111631,OK,UK,2024-08-05,11:16:31.000000,83.00000,,,2024-08-05 03:16:41.233830,13.00000,1.00000,70.00000,16.00000,"[{""data"":""95.4601"",""hz"":""521.7391""},{""data"":""28.9203"",""hz"":""175.8242""},{""data"":""2.1358"",""hz"":""135.9773""},{""data"":""20.9670"",""hz"":""105.4945""}]",
270792,AI01,mobile,ITRI0000005,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-06T111723,OK,UK,2024-08-06,11:17:23.000000,75.00000,,,2024-08-06 03:17:32.884800,11.00000,3.00000,64.00000,21.00000,"[{""data"":""73.2804"",""hz"":""631.5789""},{""data"":""18.4298"",""hz"":""207.7922""},{""data"":""9.3215"",""hz"":""123.7113""}]",
270793,AI01,mobile,ITRI0000005,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-06T111723,OK,UK,2024-08-06,11:17:23.000000,75.00000,,,2024-08-06 03:17:34.022959,11.00000,3.00000,64.00000,21.00000,"[{""data"":""73.2804"",""hz"":""631.5789""},{""data"":""18.4298"",""hz"":""207.7922""},{""data"":""9.3215"",""hz"":""123.7113""}]",
270794,AI01,mobile,ITRI0000005,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-06T111728,OK,UK,2024-08-06,11:17:28.000000,77.00000,,,2024-08-06 03:17:35.983665,11.00000,2.00000,66.00000,20.00000,"[{""data"":""75.1447"",""hz"":""623.3766""},{""data"":""18.8332"",""hz"":""207.7922""},{""data"":""7.6640"",""hz"":""124.0310""}]",
270795,AI01,mobile,ITRI0000005,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-06T111728,OK,UK,2024-08-06,11:17:28.000000,77.00000,,,2024-08-06 03:17:38.315834,11.00000,2.00000,66.00000,20.00000,"[{""data"":""75.1447"",""hz"":""623.3766""},{""data"":""18.8332"",""hz"":""207.7922""},{""data"":""7.6640"",""hz"":""124.0310""}]",
270797,AI01,mobile,ITRI0000005,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-06T111733,OK,UK,2024-08-06,11:17:33.000000,77.00000,,,2024-08-06 03:17:43.847501,11.00000,2.00000,66.00000,20.00000,"[{""data"":""75.4579"",""hz"":""631.5789""},{""data"":""19.0928"",""hz"":""209.6070""},{""data"":""8.5542"",""hz"":""123.7113""}]",
270798,AI01,mobile,ITRI0000005,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-06T111733,OK,UK,2024-08-06,11:17:33.000000,77.00000,,,2024-08-06 03:17:44.906469,11.00000,2.00000,66.00000,20.00000,"[{""data"":""75.4579"",""hz"":""631.5789""},{""data"":""19.0928"",""hz"":""209.6070""},{""data"":""8.5542"",""hz"":""123.7113""}]",
270804,AI01,mobile,ITRI0000005,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-06T111826,OK,UK,2024-08-06,11:18:26.000000,74.00000,,,2024-08-06 03:18:34.373542,11.00000,4.00000,63.00000,22.00000,"[{""data"":""55.0553"",""hz"":""533.3333""},{""data"":""10.9898"",""hz"":""171.4286""},{""data"":""2.1050"",""hz"":""103.4483""}]",
270805,AI01,mobile,ITRI0000005,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-06T111826,OK,UK,2024-08-06,11:18:26.000000,74.00000,,,2024-08-06 03:18:35.109884,11.00000,4.00000,63.00000,22.00000,"[{""data"":""55.0553"",""hz"":""533.3333""},{""data"":""10.9898"",""hz"":""171.4286""},{""data"":""2.1050"",""hz"":""103.4483""}]",
270814,AI01,mobile,ITRI0000005,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-06T111935,OK,UK,2024-08-06,11:19:35.000000,77.00000,,,2024-08-06 03:19:41.744825,12.00000,3.00000,65.00000,21.00000,"[{""data"":""56.5574"",""hz"":""521.7391""},{""data"":""22.4887"",""hz"":""170.2128""},{""data"":""11.3145"",""hz"":""103.2258""}]",
270815,AI01,mobile,ITRI0000005,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-06T111935,OK,UK,2024-08-06,11:19:35.000000,77.00000,,,2024-08-06 03:19:44.698854,12.00000,3.00000,65.00000,21.00000,"[{""data"":""56.5574"",""hz"":""521.7391""},{""data"":""22.4887"",""hz"":""170.2128""},{""data"":""11.3145"",""hz"":""103.2258""}]",
270816,AI01,mobile,ITRI0000005,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-06T111939,OK,UK,2024-08-06,11:19:39.000000,75.00000,,,2024-08-06 03:19:48.150888,12.00000,3.00000,63.00000,21.00000,"[{""data"":""56.0015"",""hz"":""516.1290""},{""data"":""22.3775"",""hz"":""170.2128""},{""data"":""10.1868"",""hz"":""103.2258""}]",
270817,AI01,mobile,ITRI0000005,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-06T111939,OK,UK,2024-08-06,11:19:39.000000,75.00000,,,2024-08-06 03:19:48.590260,12.00000,3.00000,63.00000,21.00000,"[{""data"":""56.0015"",""hz"":""516.1290""},{""data"":""22.3775"",""hz"":""170.2128""},{""data"":""10.1868"",""hz"":""103.2258""}]",
270849,AI01,mobile,ITRI0000005,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-06T143011,OK,UK,2024-08-06,14:30:11.000000,83.00000,,,2024-08-06 06:30:27.494950,13.00000,1.00000,70.00000,16.00000,"[{""data"":""84.6010"",""hz"":""705.8824""},{""data"":""15.8684"",""hz"":""275.8621""},{""data"":""42.1308"",""hz"":""204.2553""},{""data"":""17.3904"",""hz"":""120.6030""}]",
270850,AI01,mobile,ITRI0000005,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-06T143011,OK,UK,2024-08-06,14:30:11.000000,83.00000,,,2024-08-06 06:30:28.183418,13.00000,1.00000,70.00000,16.00000,"[{""data"":""84.6010"",""hz"":""705.8824""},{""data"":""15.8684"",""hz"":""275.8621""},{""data"":""42.1308"",""hz"":""204.2553""},{""data"":""17.3904"",""hz"":""120.6030""}]",
270851,AI01,mobile,ITRI0000005,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-06T143025,OK,UK,2024-08-06,14:30:25.000000,76.00000,,,2024-08-06 06:30:35.291349,12.00000,3.00000,64.00000,21.00000,"[{""data"":""35.2135"",""hz"":""421.0526""},{""data"":""34.3320"",""hz"":""266.6667""},{""data"":""9.2694"",""hz"":""169.6113""},{""data"":""1.3062"",""hz"":""117.9361""},{""data"":""2.6510"",""hz"":""103.8961""}]",
270852,AI01,mobile,ITRI0000005,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-06T143025,OK,UK,2024-08-06,14:30:25.000000,76.00000,,,2024-08-06 06:30:36.172641,12.00000,3.00000,64.00000,21.00000,"[{""data"":""35.2135"",""hz"":""421.0526""},{""data"":""34.3320"",""hz"":""266.6667""},{""data"":""9.2694"",""hz"":""169.6113""},{""data"":""1.3062"",""hz"":""117.9361""},{""data"":""2.6510"",""hz"":""103.8961""}]",
270853,AI01,mobile,ITRI0000005,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-06T143152,OK,UK,2024-08-06,14:31:52.000000,75.00000,,,2024-08-06 06:32:03.901998,12.00000,3.00000,63.00000,22.00000,"[{""data"":""27.3759"",""hz"":""428.5714""},{""data"":""17.8399"",""hz"":""269.6629""},{""data"":""7.4675"",""hz"":""169.6113""},{""data"":""0.7745"",""hz"":""114.8325""}]",
270854,AI01,mobile,ITRI0000005,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-06T143152,OK,UK,2024-08-06,14:31:52.000000,75.00000,,,2024-08-06 06:32:06.419866,12.00000,3.00000,63.00000,22.00000,"[{""data"":""27.3759"",""hz"":""428.5714""},{""data"":""17.8399"",""hz"":""269.6629""},{""data"":""7.4675"",""hz"":""169.6113""},{""data"":""0.7745"",""hz"":""114.8325""}]",
270855,AI01,mobile,ITRI0000005,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-06T143201,OK,UK,2024-08-06,14:32:01.000000,80.00000,,,2024-08-06 06:32:17.361625,12.00000,2.00000,68.00000,18.00000,"[{""data"":""64.2288"",""hz"":""666.6667""},{""data"":""35.9382"",""hz"":""272.7273""},{""data"":""46.0996"",""hz"":""195.1220""},{""data"":""19.1735"",""hz"":""113.7441""}]",
270856,AI01,mobile,ITRI0000005,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-06T143201,OK,UK,2024-08-06,14:32:01.000000,80.00000,,,2024-08-06 06:32:18.593905,12.00000,2.00000,68.00000,18.00000,"[{""data"":""64.2288"",""hz"":""666.6667""},{""data"":""35.9382"",""hz"":""272.7273""},{""data"":""46.0996"",""hz"":""195.1220""},{""data"":""19.1735"",""hz"":""113.7441""}]",
270862,ITRI_AI01,mobile,ITRI0003003,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-06T151433,OK,UK,2024-08-06,15:14:33.000000,75.00000,,,2024-08-06 07:14:41.657184,11.00000,3.00000,64.00000,21.00000,"[{""data"":""94.6244"",""hz"":""545.4545""},{""data"":""52.0477"",""hz"":""186.7704""},{""data"":""42.5074"",""hz"":""112.1495""}]",
270863,ITRI_AI01,mobile,ITRI0003003,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-06T151439,OK,UK,2024-08-06,15:14:39.000000,76.00000,,,2024-08-06 07:14:47.947475,12.00000,3.00000,64.00000,21.00000,"[{""data"":""94.6477"",""hz"":""551.7241""},{""data"":""50.5105"",""hz"":""186.7704""},{""data"":""37.2607"",""hz"":""112.4122""}]",
270866,ITRI_AI01,mobile,ITRI0003003,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-08-06T151519,OK,UK,2024-08-06,15:15:19.000000,71.00000,,,2024-08-06 07:15:29.713582,10.00000,5.00000,61.00000,24.00000,"[{""data"":""123.7192"",""hz"":""564.7059""},{""data"":""48.2979"",""hz"":""189.7233""},{""data"":""27.5157"",""hz"":""112.4122""}]",
271327,AI01,mobile,ITRI0002001,24.8994962000,121.1609445000,1,桃園市,楊梅區,裕成路158巷,桃園市楊梅區裕成路158巷,"","",0000-00-00,,2024-08-08T090706,OK,UK,2024-08-08,09:07:06.000000,75.00000,,,2024-08-08 01:07:13.646606,12.00000,3.00000,63.00000,21.00000,"[{""data"":""48.3550"",""hz"":""539.3258""},{""data"":""22.7534"",""hz"":""185.3282""},{""data"":""15.2462"",""hz"":""112.4122""}]",
271328,AI01,mobile,ITRI0002001,24.8994962000,121.1609445000,1,桃園市,楊梅區,裕成路158巷,桃園市楊梅區裕成路158巷,"","",0000-00-00,,2024-08-08T090710,OK,UK,2024-08-08,09:07:10.000000,74.00000,,,2024-08-08 01:07:18.658403,11.00000,4.00000,63.00000,22.00000,"[{""data"":""46.0074"",""hz"":""545.4545""},{""data"":""23.1169"",""hz"":""186.0465""},{""data"":""14.9890"",""hz"":""112.4122""}]",
271329,AI01,mobile,ITRI0002001,24.8994961000,121.1609442000,1,桃園市,楊梅區,裕成路158巷,桃園市楊梅區裕成路158巷,"","",0000-00-00,,2024-08-08T090714,OK,UK,2024-08-08,09:07:14.000000,73.00000,,,2024-08-08 01:07:21.745744,11.00000,4.00000,62.00000,23.00000,"[{""data"":""47.5320"",""hz"":""539.3258""},{""data"":""24.8688"",""hz"":""186.0465""},{""data"":""17.8321"",""hz"":""112.4122""}]",
271341,AI01,mobile,ITRI0002001,24.8995510000,121.1612000000,0,桃園市,楊梅區,裕成路158巷,裕成里裕成路158巷1之25號號,"","{""place_id"":367441163,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":11193483961,""lat"":""24.8994463"",""lon"":""121.1608255"",""category"":""place"",""type"":""house"",""place_rank"":30,""importance"":9.99999999995449e-06,""addresstype"":""place"",""name"":"""",""display_name"":""1之25號, 裕成路158巷, 大台北世外桃源, 裕成里, 楊梅區, 桃園市, 32666, 臺灣"",""address"":{""house_number"":""1之25號"",""road"":""裕成路158巷"",""residential"":""大台北世外桃源"",""suburb"":""裕成里"",""town"":""楊梅區"",""city"":""桃園市"",""ISO3166-2-lvl4"":""TW-TAO"",""postcode"":""32666"",""country"":""臺灣"",""country_code"":""tw""},""boundingbox"":[""24.8993963"",""24.8994963"",""121.1607755"",""121.1608755""]}",0000-00-00,,2024-08-08T091029,OK,UK,2024-08-08,09:10:29.000000,81.00000,,,2024-08-08 01:10:36.276634,13.00000,2.00000,68.00000,18.00000,"[{""data"":""90.0262"",""hz"":""489.7959""},{""data"":""28.5136"",""hz"":""165.5172""},{""data"":""5.5357"",""hz"":""102.3454""}]",
271342,AI01,mobile,ITRI0002001,24.8993110000,121.1611220000,0,桃園市,楊梅區,裕成路,裕成里裕成路160之2號號,"","{""place_id"":367465160,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":11193534085,""lat"":""24.8993321"",""lon"":""121.1609335"",""category"":""place"",""type"":""house"",""place_rank"":30,""importance"":9.99999999995449e-06,""addresstype"":""place"",""name"":"""",""display_name"":""160之2號, 裕成路, 大台北世外桃源, 裕成里, 楊梅區, 桃園市, 32666, 臺灣"",""address"":{""house_number"":""160之2號"",""road"":""裕成路"",""residential"":""大台北世外桃源"",""suburb"":""裕成里"",""town"":""楊梅區"",""city"":""桃園市"",""ISO3166-2-lvl4"":""TW-TAO"",""postcode"":""32666"",""country"":""臺灣"",""country_code"":""tw""},""boundingbox"":[""24.8992821"",""24.8993821"",""121.1608835"",""121.1609835""]}",0000-00-00,,2024-08-08T091101,OK,UK,2024-08-08,09:11:01.000000,80.00000,,,2024-08-08 01:11:11.427417,13.00000,2.00000,67.00000,18.00000,"[{""data"":""56.9376"",""hz"":""545.4545""},{""data"":""17.8867"",""hz"":""181.1321""},{""data"":""7.0334"",""hz"":""110.5991""}]",
